date,NVDA,AAPL,MSFT,AVGO,AMZN,GOOGL,GOOG,TSLA,META,NFLX,COST,AMD,CSCO,ORCL,WMT,JPM,BRK-B,MU,QCOM,PLTR,Mkt_RF,SMB,HML,RF
2020-11-03,0.034280211803065175,0.015236739522273446,0.020061202060074557,0.007120410513821174,0.014515652838803739,0.013052153384187193,0.014761149428871079,0.056758916784419355,0.014962691649748727,0.006382984936543767,0.02056164210720013,0.024855918674246524,0.021494443380766892,0.0061808331541262085,0.016809470785532632,0.031034771369236935,0.011291341604016125,0.027186857511451112,0.011867373807111115,-0.003802282330481077,0.019299999999999998,0.0101,-0.0019,0
2020-11-04,0.057803900268123876,0.040025048160284626,0.047120952304190666,0.030264223485525044,0.061311127708150615,0.05910008865655492,0.05821595711803251,-0.006912319735337569,0.0799442884953061,0.019773642311351924,0.011254914318443276,0.06042484494858513,-0.003003470514051809,-0.005472676966032264,-0.005759606694896391,-0.031034771369236935,-0.0022287156050273538,0.017080916912963318,0.027672656952647756,0.020735923388581767,0.0225,-0.0149,-0.050300000000000004,0
2020-11-05,0.026168959227644617,0.034878298117535955,0.031389157985368676,0.043574922979461306,0.024635765802841547,0.00949169793355864,0.008108269518904976,0.03983908014025417,0.025084527875609552,0.03326680837608276,0.023799326121605624,0.020079792888513914,0.017886804424866565,0.0030049116966766043,0.010580496768826109,0.04008372901392043,0.006189269766874617,0.04919367937473318,0.11997739075432001,0.1027451430155133,0.0212,0.009899999999999999,0.0054,0
2020-11-06,0.027994421057260688,-0.0011368387014565329,0.001923774683108448,-6.566028533718793e-4,-0.0032050668056013976,-0.001572925273307213,-9.192226095162681e-4,-0.018755444602258642,-0.00431900247778394,0.0018862633910252669,0.0011154616316364496,0.03411033323235557,0.008025518048455638,0.0024677652693556595,0.015904271691163707,-0.01341000466310227,0.006725988099517188,0.010570301414595473,-0.0027547899761719563,0.1519838165925398,1e-4,-0.0086,-0.0092,0
2020-11-09,-0.06608723393810045,-0.020170049795843248,-0.024112914056801493,-0.01343638962281446,-0.0519488297063857,9.598677041795511e-4,7.09355991754812e-4,-0.020418708541598996,-0.05118390579676557,-0.08984654023021665,-0.05505888171031614,-0.03266556119440622,0.017694879646147132,7.040100828676898e-4,-0.01541631561260548,0.12697826347393448,0.05880626931760791,0.01439922940746774,-0.016688658074458296,0.05896445719545573,0.0083,0.0079,0.0673,0
2020-11-10,-0.0652293873731411,-0.00301338787727623,-0.03437685458383921,-0.03360438034180735,-0.03519509049367464,-0.013546166744356825,-0.012907780663361734,-0.02621538251050115,-0.023005482199859983,0.020489999912143286,0.0044287288832718374,-0.0637047938832227,0.013520995475356568,-0.002995381624800064,0.013974407355163532,-0.0032560481192245305,0.03102607096653287,-0.009877135583904906,-0.01768590078376775,-0.046747267740309795,-0.0016,0.0155,0.0215,0
2020-11-11,0.04949815142386793,0.02990114582192227,0.025915951426435768,0.03461555153416773,0.033173226728091976,0.005457559104604215,0.007053909853442342,0.016363110813065518,0.014756808379147834,0.02166927155381071,0.017038104686321276,0.04131938286035375,0.015631382561033025,0.009308981964207597,0.016488926523584357,-0.015045698584889244,-0.004870035434859865,0.016999703002600786,0.052687608761684324,0.1310282647965657,0.0088,-0.0054,-0.0178,0
2020-11-12,0.002883934449919856,-0.002346051606426869,-0.005138988423746049,-0.015332828768543916,-0.008678484699991884,-0.0025272173736770043,-0.0016388228953179151,-0.012957330573613035,-0.005076524946098004,-0.008163520256416756,0.00745339002007217,0.006866108084508937,-0.016923791621075157,-0.01319844357640143,0.0016878389240013725,-0.012360362216653265,-0.01172343678876775,-0.001953826162191419,-0.025927553874880438,-0.0904348730640927,-0.009399999999999999,-0.0022,-0.011899999999999999,0
2020-11-13,-0.011942397373593039,4.193651307300428e-4,0.004954021438206446,0.008874610453097898,0.005939975842649048,0.016751240650272337,0.015413638990609435,-0.007948653293047059,0.006775231934336823,-0.008106349969978499,0.008296531251201777,-0.00502231766944039,0.06821714221186603,0.008115615632188433,0.015463937649626391,0.006243139721928692,0.011943331917057876,0.029429458225529892,0.002429349868386055,0.08035923075701623,0.0131,0.006,0.0115,0
2020-11-16,0.016280121925495994,0.008682701943937055,0.003320145676156905,0.01938268253413611,7.187867984450591e-4,9.980630464818674e-4,0.002450369262978924,-0.0010042223136039752,0.0072313296792465565,-0.007776003345298932,0.0025045824904124103,0.02785361708195566,0.027163584032031007,0.004208154093920058,0.012542049473561967,0.027834793917001832,0.024669052080666276,0.06563842877055492,0.03279888678574405,0.008194190974508686,0.012199999999999999,0.0079,0.019799999999999998,0
2020-11-17,-0.006904730799018655,-0.007593240595352491,-0.012833464636266001,-5.517298428521222e-4,0.0014681430076217694,-0.006997240274452032,-0.006323878462652033,0.0789394462290991,-0.014297399880675243,0.003188396907996882,0.005592742588747868,-0.004428790981770625,-0.01563639860751964,-5.250428932477291e-4,-0.02034461355302497,-0.010196711780939616,2.573566579515685e-4,0.002099318625228719,-0.002216264494896869,0.11379938651724464,-0.002,0.0062,-1e-4,0
2020-11-18,4.838951407952763e-4,-0.011456510442433121,-0.013271257425755856,5.248405461610872e-5,-0.009677888280345215,-0.012003630085020589,-0.013290328018668696,0.09709745318946528,-0.011079298412703054,0.002410614588758797,8.11359562885805e-4,-0.0098855499105736655,-0.01346156414468247,-0.01534806753323359,-0.001876204456463082,-0.007434282258658165,-0.013341286604153346,-0.020370459990370016,-0.01142727403349042,0.00279716193905033,-0.009399999999999999,-4e-4,3e-4,0
2020-11-19,8.560581730856498e-4,0.005154779979198665,0.006328081042073386,0.009700113025055579,0.0037155835474722565,0.010248041728130985,0.009764469116398722,0.02562244194505503,0.0035602842497004517,0.0059598752604883565,0.0034212340110748585,0.03570107808531908,-0.003637089894562795,0.0035493407003728272,0.02011981942615515,0.0026861708469967382,-0.0023499076860202806,0.01778594974727632,0.003258764085327215,0.05858507752801767,0.0058,0.004699999999999999,-0.0077,0
2020-11-20,-0.026577140615763106,-0.011018057746789545,-0.0096024714839151315,-0.002605191714785793,-0.0056688516272878076,-0.01269841938266314,-0.012395699865677123,-0.01953788246535826,-0.01194166400333252,0.007338887652075243,-0.006329530101590208,-0.010577152602836648,-0.004869511189084186,-0.013375268724880929,-0.012435863634300492,-0.008603890475597176,-0.011039689416952214,-0.006978794546645517,-0.010219640882985992,-0.044715229370325016,-0.0051,0.0067,-0.006,0
2020-11-23,0.003984457300548083,-0.030193892994696547,-0.0013317003752542078,0.009528414117648154,-3.259651773968031e-4,-0.005092363599105809,-0.004216111086686958,0.06377098448425045,-0.004720208335404763,-0.024087613670247254,0.0015469064224795659,0.0078846914037074,0.01622112883924709,0.006799080814896108,0.004582061187416109,0.02839629883200967,0.011083231826651385,0.04428183744150349,-0.015249496894796266,0.1477548916899214,0.008199999999999999,0.0088,0.0155,0
2020-11-24,-0.013967110205222344,0.011527444615325955,0.01769042978344082,0.013423783564253444,0.006328425701275009,0.020817093678412668,0.019419795077093127,0.06227237273665409,0.031138541575212564,0.013048636848755901,0.006554117990396513,-0.0028172089021047952,0.023027623125893903,0.026222185101474338,0.0028448989106988343,0.04520019522453911,0.018901891730420672,-0.003590133671042217,0.014564256937259934,0.12410011973224311,0.015600000000000001,-0.0012,0.0278,0
2020-11-25,0.02115184722402752,0.007439520771569619,4.662135869537565e-5,-0.003575781015584756,0.02126321800634745,1.3046940373762084e-4,0.0014407020061719678,0.03297682427747439,-0.00481438807165091,0.0043807526454648915,0.00914545606681827,0.019094763430127948,-0.0025849393814225685,-0.0027830813668940912,0.0031004990635876695,-0.010515540877448437,-0.0033829098998658935,-0.008164547414284407,-0.012758053679860382,0.19849290591953528,2e-4,0,-0.0132,0
2020-11-27,0.00200036359476341,0.004814613676719759,0.0063389605870805,0.010486377953849324,0.003219256968037598,0.012891780535858821,0.012208877097203974,0.02028074420821646,0.008023024353219554,0.013028198051391104,0.001649166540999225,0.005520466610140495,0.004694931030067462,0.0060780060067520125,-0.001516002320165022,-0.006659921347480946,-0.006800412727398175,0.012533569286809154,-0.0017365457521698602,-0.04903113631488587,0.0042,0.0046,-0.016200000000000003,0
2020-11-30,0.010520387754314964,0.0208801241925185,-0.005404166733269378,0.016647513302944894,-0.008580433078829941,-0.0184226588500227,-0.018261966539073526,-0.03149318478843721,-0.0030280988688051735,-0.0013441521122090627,0.008664813440050878,0.06084724606979908,0.007466340689101347,-6.926511088005682e-4,0.007818985748853091,-0.02793990997256124,-0.011466916904508295,-0.002182490767502543,0.022956316354022732,-0.02008463469559363,-0.0052,-0.0098,-0.0207,0
2020-12-01,-8.58391525638158e-4,0.03036183783663482,0.009946974782403473,0.007418091725885034,0.016293135653356217,0.02307869131758533,0.020996307860051466,0.029784568093448094,0.034003860233766225,0.02789346681892324,0.015052533416190172,-3.2388589568199677e-4,0.012014744280365086,0.01751712499041913,-9.82341954496757e-4,0.01565579905510628,0.0033580747220662843,0.045597927768198154,0.0274120661519186,-0.054579688169309915,0.009899999999999999,-0.0025,0.0052,0
2020-12-02,0.011472473149800155,0.0029292610706042055,-0.0038923912897397273,-0.0020783672802648923,-0.005152873417812565,0.01635800021138678,0.016464682275672438,-0.02763741793314356,0.003379224532275238,-0.0023810267643469274,-0.010531109551553008,0.011911936090841735,0.00800649453303226,0.005771625487627219,-0.01398640759137404,0.019025963790371136,0.003216718739300184,0.029813324435274957,-0.0041916418277407885,-0.13136333276850642,0.0011,-9e-4,0.010700000000000001,0
2020-12-03,-0.010729300363567784,-0.0011381872833018392,-0.005260791689664757,-0.009782161445275328,-0.005257991204430823,-0.001716489798487153,-6.457673064543812e-4,0.04227093212295063,-0.019917222217608277,-0.011709642217791583,-0.024950283669150863,-0.015372518151517411,0.0050001023528989386,0.0032107076141789648,-0.008138021486458147,-0.0065766867632648385,0.0026005826911230656,0.011366527975525287,-4.671644777030082e-4,0.06534341323624071,0.0017000000000000001,0.0051,-0.001,0
2020-12-04,0.012039110200694925,-0.005628321521513158,5.600274082651069e-4,0.02928217949396661,-0.007607189417695004,0.0010532781004384262,6.675492136372085e-4,0.009493325730046465,-0.007657469790872007,0.0015866643262381075,-0.0016589382675489261,0.01856778185322483,0.006102415356847413,0.01157457274769147,-0.0026156144016091787,0.009031871303712968,0.001427436380746272,0.04804035379883853,0.050152028721578645,-0.007518844994000684,0.0101,0.0147,0.0083,0
2020-12-07,0.0035708933451776836,0.012195367899072274,-3.266878272398799e-4,0.022125125475500163,-0.0014492591018377965,-0.0036969215149333934,-0.0046661760205104486,0.06888605629282196,0.020804462231152954,0.03445790177824648,-2.6761402305197635e-4,3.1894933234699607e-4,-6.761214643420388e-4,-0.002672135827784139,-0.005386796656526194,-0.003767180256750713,-0.009162228089142133,-0.010003628728719072,0.0025344467218113564,0.19344050632841014,2e-4,0.0024,-0.0102,0
2020-12-08,-0.019049685833784302,0.00507785692902285,0.00799445334182991,0.0059692603067071914,0.00608976731944022,-0.0031421394043382733,-5.11394555163136e-4,0.012573321033348073,-0.007662796592059706,-0.006067466026782764,0.011372410254961274,-0.012300294543228674,4.507652197003331e-4,-0.012960042639654112,0.009006553424885766,9.843005335321564e-4,-0.004590887688699752,0.007956236954208329,0.004923862838744242,-0.012167727985970433,0.004699999999999999,0.0101,-0.0069,0
2020-12-09,-0.03190828863018247,-0.02112531812738805,-0.019682247235579098,-0.01712665288379034,-0.023272568006967198,-0.018650811424992142,-0.019108524370880176,-0.07241913725041016,-0.019526025871867247,-0.03788734983466657,-0.008804267992289283,-0.0338198725718275,0.007185933130874567,0.011788717048365704,-0.007927019430143734,-0.00781748572707297,-0.002984456633131849,-0.024620774655653044,-0.017661150007135085,-0.07101864336007235,-0.0103,-6e-4,0.0128,0
2020-12-10,0.0032044221174691856,0.011917739660247229,-0.006061770684508971,-0.014959449343942666,-8.734778193986159e-4,-0.005759458443508336,-0.004944550063767927,0.036689587246000244,-0.002882726660009105,0.015060263856388367,-0.004015690806709493,0.020167103409497678,-0.008313576516315369,-0.004194187833713059,-0.00468170018496572,-0.006464515389824399,-7.034622068466945e-4,-0.0018221358995917925,-0.001732043702255659,0.015278916721767288,0.0024,0.0111,-0.0046,0
2020-12-11,0.0031557515594768937,-0.0067576301105196634,0.012931325309899044,-0.01034491406928506,0.004802302959356908,0.004036773076598443,0.0036208454121666733,-0.02761559189545615,-0.012965950622437994,0.0042416735149828355,0.006177410291025254,-1.0912809947427604e-4,0,0.018819675561497995,-2.716028416691607e-4,-0.0059208674979505105,-0.004231534071164056,-0.010577780264797276,-0.07649643519177918,0.005899716318173098,-0.0018,-0.0036,-0.0073,0
2020-12-14,0.022453405058682208,-0.005160109549727565,0.004398203660473499,0.014628140828482294,0.012927776593181228,-0.01278123491305827,-0.012259137134728704,0.0477599701834297,0.0023367588923335347,0.03744445083972314,-0.0019212400994392809,0.03358141272541726,-0.0018066186644021265,0.0024717784549652677,-0.009226523002210385,-0.010594672793581061,-0.015760246265184463,0.014218737922644387,0.013835154079562706,0.001469471527698829,-0.0026,0.005699999999999999,-0.0151,0
2020-12-15,0.003881048454413616,0.048876237153016255,-3.2685763947970514e-4,0.015087031688113317,0.002578270518214687,0.005020673839834622,0.0043706952564104284,-0.010337277993335725,0.0049477651873539585,-0.005066215707852706,-0.006700130163856954,0.02438895193137114,0.010791570133627637,0.017942220014409038,-4.8056406173646593e-4,0.01693105123261862,0.006842138097160166,0.022255550882230857,0.014050892745888,-0.03018673271612915,0.0129,0.0106,0.0038,0
2020-12-16,-0.00887123834027026,-5.475709767512882e-4,0.023766170430882916,0.016228918968310246,0.023678659082595033,-0.0022111991285687083,-0.002701704438893948,-0.016688013184044337,4.3552235104282744e-4,0.009668775733090218,-0.00658283880422772,-0.0027839814935504137,0,0.014762810420954509,-0.0010311359929109365,0.0029048322482978506,-0.01106915410760756,-0.0021899906441635864,0.009258651337656687,-0.01948486573525221,0.0016,-0.0042,-0.0039000000000000003,0
2020-12-17,0.00742927640362101,0.006939379073457097,6.381177931675808e-4,0.002820533942981207,-0.0015068817750014674,-0.009537742248049597,-0.008601864014075922,0.05183107739238668,-0.004326163483626466,0.015259373290016143,0.00229816879082545,-1.0327984415514635e-4,0.002233285779575933,0.01313398690858314,0.0045965084670505085,-0.008321657504149371,0.012405224295221728,-0.010051732311125328,-0.0014033751101178993,0.04930441544714981,0.0078000000000000005,0.0068000000000000005,-0.006999999999999999,0
2020-12-18,-0.005204095911472528,-0.015977761531978274,-0.0037896508811838814,0.028144066457495676,-0.010696397444651673,-0.008244068605136157,-0.00971007678359026,0.057903538525752474,0.0069706783721281695,0.0029043685270311315,-0.008924716555368306,-0.00954560262391091,0.013738365821950538,0.02253936808390211,-0.0010269607217128218,-0.004942120276455242,-0.005579001955211993,-0.011133031033062402,-0.014211388316970996,-0.04737729063995655,-0.0014000000000000002,6e-4,-0.011699999999999999,0
2020-12-21,0.004529176927041245,0.012319136458018853,0.018133498099787815,-0.013156586276243942,0.001413904523066556,0.004819541204917677,0.004817904744407464,-0.06715493498509595,-0.013146721235370862,-0.010419911876472732,-0.005546541770438118,-0.028444897314252593,-0.012400351045128932,-0.008954889880596006,1.3695548154224468e-4,0.0368502150916763,2.685617917714822e-4,1.401056153635949e-4,-0.004214468452223841,0.09331291171799894,-0.0024,0.0014000000000000002,-6e-4,0
2020-12-22,-0.004058459585189134,0.028067129985035244,0.006046720588522625,0.009791460575246269,1.0602891458422192e-4,-0.008301422688457905,-0.009165838100533286,-0.014757629134202865,-0.02111659063231386,-0.0029916921981443245,-0.008088293187768159,-7.51109989582055e-4,-0.004242675509307681,0.010337195033400803,-0.012199973780283369,-0.015333672851060243,-0.0072299777087661,-0.014516459456759279,-0.003138377816296334,-0.016622816135555496,5e-4,0.0121,-0.0163,0
2020-12-23,-0.02046686695707045,-0.007000666585236459,-0.013124859991940241,-0.017797678262255534,-0.006649178948489265,0.004645602056001508,0.005139190595725651,0.008769209915362453,0.003811375899624103,-0.024669852925070845,-3.8681891649883227e-4,-0.017433179871181537,-0.006960576886232861,0.0022999173816247165,-0.006819237718960203,0.02756145933742893,0.010580214159760182,-0.006980613878198483,0.004227687859760465,0.02291655379088864,0.0011,0.0039000000000000003,0.0203,0
2020-12-24,-0.0011918503220686993,0.007682556934251572,0.007796727043323237,0.014003893273770274,-0.003957235360227074,0.0034251686291053574,0.0037276884229369145,0.024149533626973252,-0.0026515772429274165,-9.91832486112454e-4,0.007405665015188134,0.0028358931088172668,0.003598611652852135,-0.005220550378886912,0.00195283508857802,-0.004407484769695991,0.010160449741399624,0.008966331403241767,0.012375187889492878,-0.03331280841559492,0.0023,-0.004,-0.0019,0
2020-12-28,-0.007241284281891858,0.03514132343684029,0.009872576690812096,9.728995372433324e-4,0.03447015161825551,0.02269125463621169,0.02119041005559552,0.002897106734780941,0.03527188126587255,0.009970160686123108,0.017617798382207894,-0.002289942541647605,0.0084954273832758,-0.001386603245418172,0.011914882205449118,0.006563628525714904,0.008264894598855044,0.0011325960219110698,-0.007081857224101817,-0.07947233256064701,0.0049,-0.0073,0.0036,0
